app_name,review_date,rating,cleaned_content,review_length,flag_safety,flag_subscription
Bumble,1970-01-01 00:29:24.083513,4,got auto debit google unsubscribed bumble account days current subscription expires get refund,13,0,1
Bumble,1970-01-01 00:29:24.080288,1,good seems chat glitch android cannot see chats reading first message seems show unread chats rest show unless memorise name seems happened updated chat got rid recent unread nearby options please fix cannot continue conversations im premium user,38,0,0
Bumble,1970-01-01 00:29:24.079360,3,good place meet new people around,6,0,0
Bumble,1970-01-01 00:29:24.076926,3,nice,1,0,0
Bumble,1970-01-01 00:29:24.075754,1,messaging needs sorted get notification someone messaged take upto hrs come point makes look like interested,16,0,0
Bumble,1970-01-01 00:29:24.074533,1,number blocked verification due multiple failed logins please fix issue,10,0,0
Bumble,1970-01-01 00:29:24.069683,1,multiple time free rematch required,5,0,0
Bumble,1970-01-01 00:29:24.068740,1,useless app,2,0,0
Bumble,1970-01-01 00:29:24.062328,1,totalmente decepcionado de esta aplicacinpromocionan perfiles falsos si pagas un paquete solo te mandan ms sugerencias pero nada para concretar poder contactar con alguienno la recomiendo,26,0,0
Bumble,1970-01-01 00:29:24.060601,5,therere stars hit guys,4,0,0
Bumble,1970-01-01 00:29:24.054421,1,another swipe dating app gotta pay get noticed women dont bother swiping check super swiped basically tinder bumble staff replied review said features free use lying teeth super swipes free use bumble staff keeps replying back saying dont pay send message unless match cannot message anyone keep getting matched people countries,51,0,1
Bumble,1970-01-01 00:29:24.054116,1,full non meeting fakes,4,0,0
Bumble,1970-01-01 00:29:24.048553,1,change username go support absolutely exceptable,6,0,0
Bumble,1970-01-01 00:29:24.048237,1,dont use application worst,4,0,0
Bumble,1970-01-01 00:29:24.042352,1,poor customer service,3,0,0
Bumble,1970-01-01 00:29:24.042283,1,cannot correct name,3,0,0
Bumble,1970-01-01 00:29:24.039515,1,spam application,2,0,0
Bumble,1970-01-01 00:29:24.033551,5,love,1,0,0
Bumble,1970-01-01 00:29:24.033292,5,great functionality features,3,0,0
Bumble,1970-01-01 00:29:24.031811,5,good,1,0,0
Bumble,1970-01-01 00:29:24.028929,1,convinced men swiping seeing profile barely matches last couple months attractive woman seems highly unlikely shows guys blocking hiding work,20,0,0
Bumble,1970-01-01 00:29:24.028676,3,complaint need allow reverting accidental right swipe matches unmatch never change mind later,13,0,0
Bumble,1970-01-01 00:29:24.027235,2,whats limit likes thats dumbest thing ive ever heard youre liking many people app downloaded meet people way match people like like profiles smh,24,0,0
Bumble,1970-01-01 00:29:24.012244,1,honestly sued failure take precautions protect risk individuals especially scream directly help,12,0,0
Bumble,1970-01-01 00:29:24.004079,5,nallory yea,2,0,0
Bumble,1970-01-01 00:29:24.001176,2,verification ridiculous prices premium high,5,0,0
Bumble,1970-01-01 00:29:23.996987,1,one uk basic filters literally get one even swipe countries massive amount people uk one theres also enough filter options body types skin colour nationality types app basic empty worth time also photo verification bog standard optional extra,38,0,0
Bumble,1970-01-01 00:29:23.988183,1,matches come men pay,4,0,1
Bumble,1970-01-01 00:29:23.987552,1,fake boosts bumble take money pretend boost account independent audit firm tested profile boosts get matches reporting bumble sec fraud investigation fraudulent boosts purchase boosts bumble fraudulent actually boosting visibility profile,31,1,0
Bumble,1970-01-01 00:29:23.986653,1,couldnt even pass opening new account solved visual puzzles times already careful calculation end says couldnt process try later man mean,21,0,0
Bumble,1970-01-01 00:29:23.984965,4,thanks good,2,0,0
Bumble,1970-01-01 00:29:23.982599,1,half time app opens blank white screen usually im getting messages telling matches almost gone great tried didnt get matches total time wast,23,0,0
Bumble,1970-01-01 00:29:23.981631,1,matches found app worth use,5,0,0
Bumble,1970-01-01 00:29:23.980022,5,nice,1,0,0
Bumble,1970-01-01 00:29:23.979718,1,every match get either dissapears even say anything match expires get chance respond everyone app every day need hours response im,21,0,0
Bumble,1970-01-01 00:29:23.978537,1,trash puzzle crazy annoying,4,0,0
Bumble,1970-01-01 00:29:23.974407,5,great,1,0,0
Bumble,1970-01-01 00:29:23.971400,1,terrible tech support cant log im trying reach support never get answer back,13,0,0
Bumble,1970-01-01 00:29:23.970158,5,nice apos,2,0,0
Bumble,1970-01-01 00:29:23.967478,4,good,1,0,0
Bumble,1970-01-01 00:29:23.967133,5,good,1,0,0
Bumble,1970-01-01 00:29:23.966473,1,many scam indonesia cannot reported properly careful,7,1,0
Bumble,1970-01-01 00:29:23.965113,1,honestly disappointed app would account created details pictures blocked reason reason waited subscribe blocking account honestly unfair unfair,18,0,0
Bumble,1970-01-01 00:29:23.953541,1,horrible definitely better tinder frankly user interface makes angry give one star actually kind regret spending kind money amount times accidentally swipe right someone trying swipe left user interface works makes angry im constantly unmatch never meant match first place hire ux design sincerely annoyed customer knows uiux,48,0,0
Bumble,1970-01-01 00:29:23.952134,5,good profiles,2,0,0
Bumble,1970-01-01 00:29:23.949386,1,tried verified posed exactly bumble asked photo get blocked making fake profile uninstalling,13,0,0
Bumble,1970-01-01 00:29:23.947112,1,fake people,2,0,0
Bumble,1970-01-01 00:29:23.945424,1,verification problem,2,0,0
Bumble,1970-01-01 00:29:23.942402,1,ur method verification long unnecessary,5,0,0
Bumble,1970-01-01 00:29:23.935707,4,good genuine app issue matched person likes back start conversation dont know really annoying youve matched cannot connect,18,0,0
Bumble,1970-01-01 00:29:23.931590,1,fraud management looting money stealing data,6,1,0
Bumble,1970-01-01 00:29:23.930191,1,app scam bought premium multiple times matter many profiles like matter many superchats send make profile seen get messages likes nothing im talking women im best worst looking guy sites ive happen clear likes sent fake profiles something fishy contact admin said people busy long even one return like match fake app,52,1,0
Bumble,1970-01-01 00:29:23.928060,1,use full app like lootera app,6,0,0
Bumble,1970-01-01 00:29:23.926159,1,women ban man without question,5,0,0
Bumble,1970-01-01 00:29:23.925523,1,bumble bans people never used app attempted contact support told ban correct nothing refuse tell never used app app make banning people actions others right,25,0,0
Bumble,1970-01-01 00:29:23.924974,1,app garbage regret spending money app nothing guy reading download app take money give nothing return unless top percent app dont bother,22,0,0
Bumble,1970-01-01 00:29:23.923735,5,amazing application dating,3,0,0
Bumble,1970-01-01 00:29:23.923715,1,amount fake accounts insane pretty much account generic bio youve read million times followed snapchat account clear fake spot one cant stop seeing,23,0,0
Bumble,1970-01-01 00:29:23.923512,1,one one month subscription ayou cant see liked unless buy plan,11,0,1
Bumble,1970-01-01 00:29:23.923156,1,gota pay,2,0,1
Bumble,1970-01-01 00:29:23.921891,3,please account banned reason underage eligible caseplease request case reviewed immediate effect account returned already bonding someone app thank,19,0,0
Bumble,1970-01-01 00:29:23.921180,1,app meant dating yet limited number times send compliment swipe like see likes cant see pay basically pay send compliments otherwise swipe see likes whats point,26,0,1
Bumble,1970-01-01 00:29:23.920776,2,get good likes yet never get people likes account im assuming want pay services since probably hide feed,18,0,1
Bumble,1970-01-01 00:29:23.917725,1,enough diversity subscribed months waste money overweight fat forget seem interested getting spend money app worked pay enough layout nice every woman seemed like americas top model think better asking people person last complaint number people dishonest location,38,0,1
Bumble,1970-01-01 00:29:23.916025,2,limited functionality free users cannot filter people smoke drug use easy accidentally swipe someone layout decent receive messages likes users app free user despite large city reason inferior big players field like match group others since received interest others potential parent company generous wants outdo competition,46,0,0
Bumble,1970-01-01 00:29:23.909851,1,awful app takes every opportunity make using hard possible regularly beg money price gouge every turn like rest dating apps,20,0,0
Bumble,1970-01-01 00:29:23.908153,1,full time wasting princesses,4,0,0
Bumble,1970-01-01 00:29:23.907268,1,downloading first time got banned never even used app,9,0,0
Bumble,1970-01-01 00:29:23.905584,1,members track location optout safe especially women also wont respect distance filter beeline lets members contact us lastly expensive ign lots paywall,22,0,1
Bumble,1970-01-01 00:29:23.904517,5,try app match vibe patner,5,0,0
Bumble,1970-01-01 00:29:23.904125,1,cell years tried sign last year surprise whoever phone got blocked forgot back really wanted use bumble friends really low point fast forward today yr first attempt im still blocked reached support today literally gave em old phone forever know linked prior account name current email sad,47,0,0
Bumble,1970-01-01 00:29:23.900426,1,ive bumble years ive met one person irl paid premium well great hinge tinder facebook dating know profile something app sucks hard amazing still running trope hinge tinder jail spot go bumble dont like human interaction enjoy throwing money fire,40,0,0
Bumble,1970-01-01 00:29:23.897330,1,terrible app blocked account without telling guidelines broke normal pictures profile normal description yet account still blocked,17,0,0
Bumble,1970-01-01 00:29:23.895761,1,poor dating app far many paywalls things wouldnt want first place youll forever prompted buy,15,0,1
Bumble,1970-01-01 00:29:23.895485,5,excellent,1,0,0
Bumble,1970-01-01 00:29:23.895074,5,working awesome,2,0,0
Bumble,1970-01-01 00:29:23.891808,3,good,1,0,0
Bumble,1970-01-01 00:29:23.890762,5,wonderful app find people matches vibe,6,0,0
Bumble,1970-01-01 00:29:23.889523,1,keeps banning account reason started creating account process immediately banned account process still completed,14,0,0
Bumble,1970-01-01 00:29:23.887422,1,big three tinder hinge bumble absolute worst one amount bot profiles alone putting plus follow exact prompt picture quality cant really miss order achieve success need perfect profile dont waste time,31,0,1
Bumble,1970-01-01 00:29:23.886980,1,delete app wont get likes bet might get one random like first join nothing pointless stage,16,0,0
Bumble,1970-01-01 00:29:23.885832,5,great platform,2,0,0
Bumble,1970-01-01 00:29:23.883768,1,horrible,1,0,0
Bumble,1970-01-01 00:29:23.878963,1,since reporting system changed bumble longer ban hidden faces letting know decisions reports longer messages bumble support downgrade,18,0,0
Bumble,1970-01-01 00:29:23.877971,1,algorithm sucks done purpose deleting everything matchgroup,7,0,0
Bumble,1970-01-01 00:29:23.877136,1,garbage,1,0,0
Bumble,1970-01-01 00:29:23.877063,5,trying sign doesnt work help please reply back help please reply back,12,0,0
Bumble,1970-01-01 00:29:23.876622,5,definitely best dating app ive used far,7,0,0
Bumble,1970-01-01 00:29:23.870403,5,amazing,1,0,0
Bumble,1970-01-01 00:29:23.862284,2,matching,1,0,0
Bumble,1970-01-01 00:29:23.861971,1,system boys rate girls girls rate guy breakup app new relationship allowed breakup someones preference long term would help us know person well hisher behaviour feedback real girls boys help person find right match looks,35,0,0
Bumble,1970-01-01 00:29:23.861333,2,quick security code generating trying login since days n ot able please help,13,1,0
Bumble,1970-01-01 00:29:23.857512,1,banned app went date didnt anything wrong theres support helpline get reconnectedterrible app,13,0,0
Bumble,1970-01-01 00:29:23.856478,1,bumble doesnt work get refund plus compensation bumble hookups even works poorly days even app slow hangs decent phone years experience new delhi,23,0,1
Bumble,1970-01-01 00:29:23.854377,1,stupid app swiping profiles girls make first move dont matching system based selection offered site seek relationship guess get casual daters vice versa dont think browsing long yep limited also money offering good experience,34,0,0
Bumble,1970-01-01 00:29:23.850813,5,good,1,0,0
Bumble,1970-01-01 00:29:23.846419,1,get matches swear ive gotten total around matches two months ever since yet get single one shouldnt pay boost profile thats ridiculous awful marketing tactic used lonely men,28,0,1
Bumble,1970-01-01 00:29:23.843171,1,app didnt remind expiration date charged tried talk agent ai bot came asked questions told agent contact hrs next day without consent cancelled subscription didnt give money back emaild enjoy services may think fraud app took,36,1,1
Bumble,1970-01-01 00:29:23.840815,4,horrible dates ended meeting husband years ago,7,0,0
Bumble,1970-01-01 00:29:23.835896,2,darn expensive pay anything everything,5,0,1
Bumble,1970-01-01 00:29:23.832029,5,good,1,0,0
Bumble,1970-01-01 00:29:23.823898,1,stay away app one worst dating apps ive used bumbles support team useless fail answer questions stated miles far another user away incorrect miles sometimes membership isnt worth cost app high number fakescam profiles get quality matches responses got date months poor got likes unsubscribed look alternative,47,1,0
Bumble,1970-01-01 00:29:23.823132,1,well year half later app doesnt want connect members match disappear without punished customer service cantwont admit app sucks swipe everyday year honestly matches date thousands swipes hidden likes dont even show filters open,34,0,0
Bumble,1970-01-01 00:29:23.817909,1,similar stars terms algorithms non existent etc meh really tho situation someone bio like abusing women nothing else reported profile dont enough information take action one words like abusing profile still able app freely better bumble,36,0,0
Bumble,1970-01-01 00:29:23.817586,1,atleast give free chat guest dont provide,7,0,0
Bumble,1970-01-01 00:29:23.814843,5,went bumble met girl wife enough said maybe however weve watched film founder wanted give shout man loved bumble stands wanted thank helping find love life hope daughter one day similar experience given real life meetings replaced apps like bumble,40,0,0
Bumble,1970-01-01 00:29:23.811332,1,cant sign,2,0,0
Bumble,1970-01-01 00:29:23.807358,1,app completely useless unless buy premium plan first shows likes blurred way force upgrade purchased premium likes disappeared even one like visible feel cheated extremely disappointed premium subscription definitely worth money,31,0,1
Bumble,1970-01-01 00:29:23.806562,1,way many women app want dudes message first bumble changed whats point bumble point worse tinder,16,0,0
Bumble,1970-01-01 00:29:23.805863,1,ok tried app last years seriously disappointed hours money put app profile gotten matches one match fake match talked days ghosted believe profiles created bumble basically making profiles get swipes money serious lot trans people pandering worthless app,38,0,0
Bumble,1970-01-01 00:29:23.805743,3,hmmm good,2,0,0
Bumble,1970-01-01 00:29:23.804780,1,match found membership,3,0,0
Bumble,1970-01-01 00:29:23.802226,1,doesnt open phone,3,0,0
Bumble,1970-01-01 00:29:23.801736,5,okay,1,0,0
Bumble,1970-01-01 00:29:23.801507,1,thats expensive understand apps charging something like expensive even apps would spend money like much much money gamble,18,0,0
Bumble,1970-01-01 00:29:23.801234,2,used favourite one better dating apps recent changes coerce users provide selfie verify biometrics used requirement appears uploaded images account locked causing hassle introduction process doesnt respect privacy users many past users say process intrusive longer use data required outweighs benefits,41,0,0
Bumble,1970-01-01 00:29:23.800941,1,new interface almost unusable scrolling like results many accidental swipe rights insane learn difference scrolling swiping right change interface revert please,21,0,0
Bumble,1970-01-01 00:29:23.799847,1,scummy behavior lock ability see people like behind paywall cant even consider unless open wallet,15,0,1
Bumble,1970-01-01 00:29:23.793330,1,tried canceling subscription however keeps charging every week ive deleted app still charged dont understand dont subscribe know later use want cancel mission,23,0,1
Bumble,1970-01-01 00:29:23.786609,1,app ok ability cancel update payment method nonexistent reach support think practice illegal update one star amazing everybody starts like lose subscription,22,0,1
Bumble,1970-01-01 00:29:23.785254,4,good,1,0,0
Bumble,1970-01-01 00:29:23.784894,1,garbage man,2,0,0
Bumble,1970-01-01 00:29:23.777010,1,useless app tiring full fake people,6,0,0
Bumble,1970-01-01 00:29:23.774799,1,designed maximize screen time connections bumble communication desert many barriers form outreach connection app prioritizes swiping screen time premium services else premium services unsubstantiated providing little advantage matching platform provides miniscule utility successfully finding partner,35,0,0
Bumble,1970-01-01 00:29:23.772525,1,mizerie de aplicatie primesti likeuri de la persoane indepartate de nici nu te poti intalni cu ele si totul e facut asa fel incat sa nu gasesti pe nimeni si sa tot bagi baniiti afiseaza profilul cateva ore cand iti faci cont primesti doua matchuri dupa care luni de zile nu mai primesti nimic e facut totul doar pentru te face de bani si atat,65,0,0
Bumble,1970-01-01 00:29:23.772372,1,nobody connecting waste time,4,0,0
Bumble,1970-01-01 00:29:23.769690,4,great local pleb population discovered like tinder mzansi babes every normal person townships squatter camps use please give us way filter demographics,22,0,0
Bumble,1970-01-01 00:29:23.767288,1,take opening movestupid app,4,0,0
Bumble,1970-01-01 00:29:23.766150,1,far experience bumble good app feels heavily focused pushing paid features rather providing genuine dating experience start getting likes matches app gradually restricts ability view interact unless pay becomes limiting youre left two options buy subscription delete app,38,0,1
Bumble,1970-01-01 00:29:23.766126,1,youre guy youre interested dating someone dont bother using dating apps hot chicks full makeup botox lips get matches average guys like probably wont even dream chance find someone overall dating apps big waste time big scam,37,1,0
Bumble,1970-01-01 00:29:23.764910,4,contact number,2,0,0
Bumble,1970-01-01 00:29:23.760792,1,blocks likes behind expensive pay wall makes difficult match people,10,0,1
Bumble,1970-01-01 00:29:23.758242,1,ive used app year didnt get single match cheap application dont use app,13,0,0
Bumble,1970-01-01 00:29:23.755593,1,know swipe right absolutely every person still hide match thats pretty good scamming,13,1,0
Bumble,1970-01-01 00:29:23.752332,1,blocked literally reason never even got matches spoke anyone,9,0,0
Bumble,1970-01-01 00:29:23.750232,4,ok app lots ladies nice well know mean,8,0,0
Bumble,1970-01-01 00:29:23.748540,1,garbage app,2,0,0
Bumble,1970-01-01 00:29:23.746698,1,terrible app never download,4,0,0
Bumble,1970-01-01 00:29:23.745047,1,paywall paywall theyve made algorithm bad seen paying spotlight matches pay premium app gotten way greedy pay,17,0,1
Bumble,1970-01-01 00:29:23.740517,1,many fake matches app makes think getting plenty make match backthe chat ends matches weird also arent carefulthe app premium unlimited access choices first mindful dont pay entire montha complete waste money men respondare fun casual dates onlyintimacy without commitment whats benefit women making first move either way,48,0,1
Bumble,1970-01-01 00:29:23.738979,1,terrible experience free user premium fee rip,7,0,0
Bumble,1970-01-01 00:29:23.733959,2,waste time money especially money pallets wall pay wall women seem classy higher quality apps,15,0,1
Bumble,1970-01-01 00:29:23.731411,4,better dating apps,3,0,0
Bumble,1970-01-01 00:29:23.729998,1,honestly mostly waste time least mens side cant speak womens side,11,0,0
Bumble,1970-01-01 00:29:23.728241,1,dont download app unless want pockets dried dont know dating apps want pay find love someone else dont money know wont get fivestar,23,0,1
Bumble,1970-01-01 00:29:23.727144,1,dont even want give star everything still cant get like shadow ban bumble,13,0,0
Bumble,1970-01-01 00:29:23.727061,1,downloaded id verification uploaded aadhaar card first drivers licence got rejected option speak customer support deleting app absolute waste time,20,0,0
Bumble,1970-01-01 00:29:23.723887,1,stupid pay see likes bumble needs make app better user accessible actually usable also lowest age option years older age cant put strictly people year older stupid fix bumble,29,0,1
Bumble,1970-01-01 00:29:23.723271,5,great,1,0,0
Bumble,1970-01-01 00:29:23.722687,1,multiple time payment deducted got super like option added days limited option available lot inactive account,16,0,1
Bumble,1970-01-01 00:29:23.722235,1,great experience paid nothing going positive outcomes highly think wasted time money maybe girls picky want single instead cents,19,0,0
Bumble,1970-01-01 00:29:23.719747,1,disables number months try reset profile,6,0,0
Bumble,1970-01-01 00:29:23.717590,1,ive paid subscription days liked page shows nothing even though backend clearly shows multiple likes support keeps giving generic reply tech team top timeline real fix ive lost big part subscription proper compensation slow support unresolved issues frustrating experience,39,0,1
Bumble,1970-01-01 00:29:23.717151,5,really working,2,0,0
Bumble,1970-01-01 00:29:23.716216,4,perfect,1,0,0
Bumble,1970-01-01 00:29:23.713593,4,seeing liked pay money,4,0,1
Bumble,1970-01-01 00:29:23.713458,5,nice app,2,0,0
Bumble,1970-01-01 00:29:23.710585,5,nice,1,0,0
Bumble,1970-01-01 00:29:23.708062,1,app used great force pay wont get likes unless pay spotlight likes get spotlight need see persons profile forces buy premium use facebook dating instead free people,27,0,1
Bumble,1970-01-01 00:29:23.706154,1,star let add videos,4,0,0
Bumble,1970-01-01 00:29:23.706013,5,great,1,0,0
Bumble,1970-01-01 00:29:23.704970,1,waste time despicable villainous app designed solely prey peoples emotions traps forcing glued app otherwise cant even see matchescompletely shameless manipulative monstrosity nothing emotional exploitation disguised technology sincerely hope awful app crashes burns soon taking deceitful tricks,37,0,0
Bumble,1970-01-01 00:29:23.698566,1,im disappointed app purchasing premium expected better results even days havent seen new features improvements value time please install,19,0,0
Bumble,1970-01-01 00:29:23.697025,1,avoid cost shadow banning returning prioritising profits usability dating app poor practice,12,0,0
Bumble,1970-01-01 00:29:23.695254,1,one messages,2,0,0
Bumble,1970-01-01 00:29:23.692524,1,swiping app get nothing try another app use,8,0,0
Bumble,1970-01-01 00:29:23.692224,3,show people closer often subscription instead always displaying people far away,11,0,1
Bumble,1970-01-01 00:29:23.691289,5,addicted,1,0,0
Bumble,1970-01-01 00:29:23.688418,1,bots para querer comprar sus paquetes ver que existen todo es instagram tiene aplicacin real,15,0,0
Bumble,1970-01-01 00:29:23.687730,1,intentionally difficult cancel number matches allowed without paying significantly reduced filters blocked pretty sure mods running app keep paying customers im saying getting matches im saying convenient get matched right subscription ends says little anything disappears subscription payment goes,39,0,1
Bumble,1970-01-01 00:29:23.685388,5,nice,1,0,0
Bumble,1970-01-01 00:29:23.683991,2,pay month show people day,5,0,1
Bumble,1970-01-01 00:29:23.683238,1,sehr wenig erfolg auf der app begrenzte likes frs besser berlegen aber knnen nach gekauft werden unlogisch noch dazu absolute mondwucherpreise gibst du kein geld aus hast du keine chance jegliche investition ist ohne wirkung los entwickler beweist miruns das gegenteil noch dazu glaub ich das man hier hauptschlich mit chat moderatoren chattet wenn berhaupt,55,0,0
Bumble,1970-01-01 00:29:23.683068,2,good though,2,0,0
Bumble,1970-01-01 00:29:23.677991,3,please add dark mode dont fancy getting flash banged every time open app,13,0,0
Bumble,1970-01-01 00:29:23.675816,1,time wastage money wastage,4,0,0
Bumble,1970-01-01 00:29:23.673382,1,worst app,2,0,0
Bumble,1970-01-01 00:29:23.671362,1,cash grabscam big dating apps,5,1,0
Bumble,1970-01-01 00:29:23.668256,5,good,1,0,0
Bumble,1970-01-01 00:29:23.666793,1,banned account reason waste time paid premium sht need refund,10,0,0
Bumble,1970-01-01 00:29:23.664830,1,compliments keep glitching never know many haveused ill compliments left app say later ill ive contacted customer service told still even though cant use show,25,0,0
Bumble,1970-01-01 00:29:23.664420,5,havent found permenant love yet one better dating sites ive used consistently going dates every week,16,0,0
Bumble,1970-01-01 00:29:23.663038,5,good,1,0,0
Bumble,1970-01-01 00:29:23.662041,1,g r b g e fire ux team actually horrible using app b even notifications wont get notifications matches always fun see match expired didnt know want pay rematch,29,0,1
Bumble,1970-01-01 00:29:23.660482,2,think add compliments message option like hinge,7,0,0
Bumble,1970-01-01 00:29:23.660168,1,literally dont waste time met guy app chatting literally lied meet started meet doesnt even reply even planned meet last doesnt even reply messages dangerous people app please dont chat talk especially meet anyone blunder app,36,1,0
Bumble,1970-01-01 00:29:23.659347,1,app works maybe bots maybe luck ill get match never talk ones talk dont say anymore one word one sentence replies never interested deeper interestings conversations hi sup afterwards messages ignored gave second shot couple months later thing get match messages replies seems like fake profiles accounts update change,49,0,0
Bumble,1970-01-01 00:29:23.658457,1,app scam paying zero matches regardless advance filters photos tips different bios prompt soon subscription ended like matches dont waste time money paywall barrier insane id rather pay bill date instead,31,1,1
Bumble,1970-01-01 00:29:23.653509,1,get ready get likes hoping somehow never match,8,0,0
Bumble,1970-01-01 00:29:23.651493,2,languages gonna bodo reportedly speakers youre gonna samoan tongan fijian tahitian etc,12,0,0
Bumble,1970-01-01 00:29:23.650616,5,excellent,1,0,0
Bumble,1970-01-01 00:29:23.648725,1,without fail always get like within minutes creating account likes appears hide account first like paying premium nothing allow see one like immediately otherwise make wait day person liked already made plans someone else dont reapond,36,0,1
Bumble,1970-01-01 00:29:23.645858,1,absolute waste time dont show profile others unless pay premium features girls like dont reply added opening move feature basically eliminates requirement girls message first,25,0,1
Bumble,1970-01-01 00:29:23.642969,1,use likes takes like days get back,7,0,0
Bumble,1970-01-01 00:29:23.641697,1,hours real true life fyi bumble,6,0,0
Bumble,1970-01-01 00:29:23.640831,1,worth total time wasting,4,0,0
Bumble,1970-01-01 00:29:23.638687,1,spotlight scam gives profile additional views mins app doesnt explain purchase,11,1,0
Bumble,1970-01-01 00:29:23.634928,2,im giving star new protect account feature matched images still told wrong another times open account ridiculous,17,0,0
Bumble,1970-01-01 00:29:23.634653,1,shame got blocked wrong spelling using app years careful one spelling mistake ended blocked cant appeal cant explain anywhereits system generated ai shame bumble took money years cant even defend explain situation made something terrible wrong proved chance reviewed shame,40,0,0
Bumble,1970-01-01 00:29:23.631206,5,overall good easy experience use pricing reasonable would great reset selections sometimes want reconsider options,15,0,0
Bumble,1970-01-01 00:29:23.631075,5,takes time match worth,4,0,0
Bumble,1970-01-01 00:29:23.629766,2,scam dont use never match buggy many users,8,1,0
Bumble,1970-01-01 00:29:23.628714,1,wont puzzles prove im human,5,0,0
Bumble,1970-01-01 00:29:23.628199,1,accounts fake match someone get messages nothing dont waste time,10,0,0
Bumble,1970-01-01 00:29:23.622864,1,app scam may meet someone however leery paying subscription paid one week premium service charge second week canceled didnt want inadvertently go third week canceled subscription second week file dispute regarding second week,33,1,1
Bumble,1970-01-01 00:29:23.617067,5,downloaded app decided give try found incredible beautiful woman became girlfriend excited future thanks bumble,15,0,0
Bumble,1970-01-01 00:29:23.611240,1,pretty clear landing screen caption telling women initialize conversations app scam whole premise based around action women never actively tells us wont need say,24,1,0
Bumble,1970-01-01 00:29:23.607991,3,please help us changing location free,6,0,0
Bumble,1970-01-01 00:29:23.606963,1,apps written next subscription nd nov still days apart planning unsubscribe nov received already purchase next subscription want money back,20,0,1
Bumble,1970-01-01 00:29:23.603631,1,downloaded app tried bit paying subscriptionhowever take money sharing need verify account decided pursue cancel subscriptionhowever require cancel twice notice saw credit card charged following month logged abd cancelled following month following day suspended accountthey complete scam takes money,39,1,1
Bumble,1970-01-01 00:29:23.600423,1,dont account app someone using picture plz notice,8,0,0
Bumble,1970-01-01 00:29:23.596852,3,app annoying issues sure long ill ok,7,0,0
Bumble,1970-01-01 00:29:23.594959,2,may bayad,2,0,0
Bumble,1970-01-01 00:29:23.591607,1,im trying make account bumble pakistan cant kindly check saying could verify account,13,0,0
Bumble,1970-01-01 00:29:23.590902,5,great experience,2,0,0
Bumble,1970-01-01 00:29:23.589537,1,good scammed fake verified account cyber crptocurrency scammer asked bumble driver licence lodge police report responded automated robotic reply able help investigation safety precautious people use app favors scammer actual people go look date,34,1,0
Bumble,1970-01-01 00:29:23.587374,1,still hate app used reload subscription automatically made new account email address want contact customer support involves waiting job app unfairly unjustly designed amount matches ive gotten state filter miles outrageous use travel mode breaks hope matches strongly suggest avoiding apps schemes,42,0,1
Bumble,1970-01-01 00:29:23.583458,5,lovely app,2,0,0
Bumble,1970-01-01 00:29:23.582925,1,bumble admitted problem app u wont receive pop notifications u get message match u hrs log view delete matches years doesnt work told years dont work basically app useless pointless full people arent even australia massive waste time,38,0,0
Bumble,1970-01-01 00:29:23.581596,1,terrible trying sell upgrade every step feels like theyre using platform milk lonely peoples money hope possible matches signed within min supposed matches waiting know im nice lookin least game marketing make obvious feel disgusted,35,0,0
Bumble,1970-01-01 00:29:23.577728,1,chats expire bumble know people life dont spend every day dating sites wouldnt recommend app anyone,16,0,0
Bumble,1970-01-01 00:29:23.577538,1,worth used years always ended disappointment ultimately led absolutely nowhere getting ghosted timesnot exaggeration gets old work bros find jesus hell faithful even one else deserving love dont look wrong places dont force either already loved ever know,38,0,0
Bumble,1970-01-01 00:29:23.577212,1,banned without even account used use bumble deleted account around year ago less downloaded security code didnt come days trying contacted support told banned said could tell make sense ban even account would make sense couldnt explain trash app begin icing cake,42,1,0
Bumble,1970-01-01 00:29:23.576830,1,literally cannot create account got blocked twice could anything youre welcome phone number btw bumble,15,0,0
Bumble,1970-01-01 00:29:23.573844,4,super,1,0,0
Bumble,1970-01-01 00:29:23.573417,2,paid subscription talk handful women ones hit chat said ended user think bug system,14,0,1
Bumble,1970-01-01 00:29:23.572418,1,get likes use per day people hours reply alot matches could made gone people lives dont revolve around app creators want pay every basic feature worth,26,0,1
Bumble,1970-01-01 00:29:23.570004,5,anymore special dating app always preferred ones popularity convenience met girlfriend app happy moving together soon without app never would met appreciate app allowing meet future wife,27,0,0
Bumble,1970-01-01 00:29:23.568105,3,please add filter setting people specifically pet allergies filter people pets,11,0,0
Bumble,1970-01-01 00:29:23.566155,1,city radius set km get dozen profiles swipe says try later app like ghost town profiles arent great matches look like suspiciously perfect honey pots example theres lot instagram models nearby town population,33,0,0
Bumble,1970-01-01 00:29:23.557644,1,blocked app anyway block removed use app,7,0,0
Bumble,1970-01-01 00:29:23.550063,1,worst app didnt find single match last months,8,0,0
Bumble,1970-01-01 00:29:23.549867,4,sounds good,2,0,0
Bumble,1970-01-01 00:29:23.548720,5,nice app,2,0,0
Bumble,1970-01-01 00:29:23.542691,1,cannot swipe like hours boring,5,0,0
Bumble,1970-01-01 00:29:23.538719,1,hi bumble support im trouble verifying phone number verification code isnt loading please help issue,15,0,0
Bumble,1970-01-01 00:29:23.535871,1,worst outcome almost nothing doesnt provide much meet people,9,0,0
